Lea State,LEA,School State,School,ID,Year,Category,Sex,American Indian or Alaska Native,Asian or Pacific Islander,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),LEP
CA,CLAREMONT UNIFIED,CA,SAN ANTONIO HIGH (CONTINUATION),060876000893,2011,Total Enrollment (Secondary Schools),M,2.00,,2.00,0.00,38.00,5.00,17.00,0.00,64.00,4.00,5.00
CA,CLAREMONT UNIFIED,CA,SAN ANTONIO HIGH (CONTINUATION),060876000893,2011,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,32.00,8.00,11.00,2.00,53.00,<=2,2.00
CA,CLAREMONT UNIFIED,CA,COMMUNITY DAY,060876008015,2011,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,CLAREMONT UNIFIED,CA,COMMUNITY DAY,060876008015,2011,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,CLAREMONT UNIFIED,CA,COMMUNITY DAY,060876008015,2011,Total Enrollment (Secondary Schools),M,0.00,,0.00,0.00,8.00,0.00,2.00,0.00,10.00,<=2,2.00
CA,CLAREMONT UNIFIED,CA,COMMUNITY DAY,060876008015,2011,Total Enrollment (Secondary Schools),F,0.00,,2.00,0.00,5.00,0.00,2.00,0.00,9.00,<=2,2.00
CA,CLOVERDALE UNIFIED,CA,CLOVERDALE HIGH,060897000899,2011,Took SAT or ACT during school year,M,0.00,,0.00,0.00,5.00,0.00,11.00,2.00,18.00,0.00,0.00
CA,CLOVERDALE UNIFIED,CA,CLOVERDALE HIGH,060897000899,2011,Took SAT or ACT during school year,F,0.00,,0.00,0.00,17.00,0.00,14.00,0.00,31.00,0.00,0.00
CA,CLOVERDALE UNIFIED,CA,CLOVERDALE HIGH,060897000899,2011,Total Enrollment (Secondary Schools),M,8.00,,2.00,0.00,119.00,2.00,98.00,2.00,231.00,49.00,44.00
CA,CLOVERDALE UNIFIED,CA,CLOVERDALE HIGH,060897000899,2011,Total Enrollment (Secondary Schools),F,5.00,,2.00,0.00,101.00,2.00,95.00,2.00,207.00,13.00,17.00
CA,CLOVERDALE UNIFIED,CA,JOHANNA ECHOLS-HANSEN HIGH (CONTINUATION),060897000901,2011,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,CLOVERDALE UNIFIED,CA,JOHANNA ECHOLS-HANSEN HIGH (CONTINUATION),060897000901,2011,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,CLOVERDALE UNIFIED,CA,JOHANNA ECHOLS-HANSEN HIGH (CONTINUATION),060897000901,2011,Total Enrollment (Secondary Schools),M,2.00,,0.00,0.00,11.00,0.00,8.00,0.00,21.00,4.00,2.00
CA,CLOVERDALE UNIFIED,CA,JOHANNA ECHOLS-HANSEN HIGH (CONTINUATION),060897000901,2011,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,5.00,0.00,2.00,0.00,7.00,<=2,2.00
CA,COAST UNIFIED,CA,COAST UNION HIGH,060004907414,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,14.00,0.00,11.00,0.00,25.00,2.00,0.00
CA,COAST UNIFIED,CA,COAST UNION HIGH,060004907414,2013,Took SAT or ACT during school year,F,0.00,,2.00,0.00,5.00,0.00,8.00,0.00,15.00,0.00,2.00
CA,COAST UNIFIED,CA,COAST UNION HIGH,060004907414,2013,Total Enrollment (Secondary Schools),M,0.00,,2.00,2.00,68.00,0.00,59.00,0.00,131.00,22.00,32.00
CA,COAST UNIFIED,CA,COAST UNION HIGH,060004907414,2013,Total Enrollment (Secondary Schools),F,0.00,,5.00,2.00,53.00,2.00,47.00,2.00,111.00,7.00,29.00
CA,DINUBA UNIFIED,CA,DINUBA HIGH,060006501242,2013,Took SAT or ACT during school year,M,0.00,,8.00,0.00,86.00,2.00,5.00,0.00,101.00,0.00,2.00
CA,DINUBA UNIFIED,CA,DINUBA HIGH,060006501242,2013,Took SAT or ACT during school year,F,0.00,,5.00,0.00,236.00,0.00,20.00,0.00,261.00,0.00,2.00
CA,DINUBA UNIFIED,CA,DINUBA HIGH,060006501242,2013,Total Enrollment (Secondary Schools),M,2.00,,23.00,2.00,875.00,8.00,56.00,0.00,966.00,73.00,137.00
CA,DINUBA UNIFIED,CA,DINUBA HIGH,060006501242,2013,Total Enrollment (Secondary Schools),F,2.00,,14.00,2.00,851.00,5.00,65.00,0.00,939.00,28.00,95.00
CA,DINUBA UNIFIED,CA,SIERRA VISTA HIGH (CONTINUATION),060006501243,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,DINUBA UNIFIED,CA,SIERRA VISTA HIGH (CONTINUATION),060006501243,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,DINUBA UNIFIED,CA,SIERRA VISTA HIGH (CONTINUATION),060006501243,2013,Total Enrollment (Secondary Schools),M,0.00,,0.00,0.00,41.00,0.00,5.00,0.00,46.00,<=2,23.00
CA,DINUBA UNIFIED,CA,SIERRA VISTA HIGH (CONTINUATION),060006501243,2013,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,26.00,0.00,2.00,0.00,28.00,<=2,11.00
CA,DINUBA UNIFIED,CA,RONALD REAGAN ACADEMY,060006511370,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,DINUBA UNIFIED,CA,RONALD REAGAN ACADEMY,060006511370,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,DINUBA UNIFIED,CA,RONALD REAGAN ACADEMY,060006511370,2013,Total Enrollment (Secondary Schools),M,2.00,,0.00,0.00,80.00,0.00,11.00,0.00,93.00,10.00,38.00
CA,DINUBA UNIFIED,CA,RONALD REAGAN ACADEMY,060006511370,2013,Total Enrollment (Secondary Schools),F,2.00,,0.00,0.00,62.00,0.00,5.00,0.00,69.00,7.00,17.00
CA,CARUTHERS UNIFIED,CA,CARUTHERS HIGH,060006700731,2013,Took SAT or ACT during school year,M,0.00,,2.00,0.00,17.00,0.00,5.00,0.00,24.00,0.00,2.00
CA,CARUTHERS UNIFIED,CA,CARUTHERS HIGH,060006700731,2013,Took SAT or ACT during school year,F,0.00,,2.00,0.00,17.00,0.00,5.00,0.00,24.00,0.00,2.00
CA,CARUTHERS UNIFIED,CA,CARUTHERS HIGH,060006700731,2013,Total Enrollment (Secondary Schools),M,2.00,,26.00,0.00,230.00,2.00,41.00,0.00,301.00,31.00,50.00
CA,CARUTHERS UNIFIED,CA,CARUTHERS HIGH,060006700731,2013,Total Enrollment (Secondary Schools),F,2.00,,20.00,0.00,209.00,2.00,44.00,2.00,279.00,16.00,41.00
CA,CARUTHERS UNIFIED,CA,MARC HIGH,060006700732,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,CARUTHERS UNIFIED,CA,MARC HIGH,060006700732,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,CARUTHERS UNIFIED,CA,MARC HIGH,060006700732,2013,Total Enrollment (Secondary Schools),M,0.00,,2.00,0.00,8.00,0.00,2.00,0.00,12.00,4.00,5.00
CA,CARUTHERS UNIFIED,CA,MARC HIGH,060006700732,2013,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,5.00,0.00,0.00,0.00,5.00,<=2,5.00
CA,CHAWANAKEE UNIFIED,CA,CHAWANAKEE ACADEMY,060011607170,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,CHAWANAKEE UNIFIED,CA,CHAWANAKEE ACADEMY,060011607170,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,CHAWANAKEE UNIFIED,CA,CHAWANAKEE ACADEMY,060011607170,2013,Total Enrollment (Secondary Schools),M,2.00,,2.00,0.00,11.00,2.00,26.00,8.00,51.00,7.00,2.00
CA,CHAWANAKEE UNIFIED,CA,CHAWANAKEE ACADEMY,060011607170,2013,Total Enrollment (Secondary Schools),F,5.00,,2.00,0.00,8.00,0.00,35.00,8.00,58.00,4.00,2.00
CA,CENTRAL UNIFIED,CA,CENTRAL HIGH WEST CAMPUS,060797099996,2013,Took SAT or ACT during school year,M,2.00,,5.00,0.00,8.00,2.00,8.00,0.00,25.00,0.00,0.00
CA,CENTRAL UNIFIED,CA,CENTRAL HIGH WEST CAMPUS,060797099996,2013,Took SAT or ACT during school year,F,0.00,,5.00,0.00,8.00,2.00,17.00,2.00,34.00,0.00,0.00
CA,CENTRAL UNIFIED,CA,CENTRAL HIGH WEST CAMPUS,060797099996,2013,Total Enrollment (Secondary Schools),M,5.00,,74.00,2.00,437.00,71.00,209.00,11.00,809.00,79.00,41.00
CA,CENTRAL UNIFIED,CA,CENTRAL HIGH WEST CAMPUS,060797099996,2013,Total Enrollment (Secondary Schools),F,5.00,,65.00,2.00,401.00,71.00,212.00,8.00,764.00,37.00,26.00
CA,CENTRAL UNION HIGH,CA,CENTRAL UNION HIGH,060801000771,2013,Took SAT or ACT during school year,M,0.00,,2.00,0.00,71.00,2.00,5.00,0.00,80.00,2.00,0.00
CA,CENTRAL UNION HIGH,CA,CENTRAL UNION HIGH,060801000771,2013,Took SAT or ACT during school year,F,0.00,,2.00,0.00,95.00,2.00,8.00,0.00,107.00,0.00,2.00
CA,CENTRAL UNION HIGH,CA,CENTRAL UNION HIGH,060801000771,2013,Total Enrollment (Secondary Schools),M,5.00,,8.00,2.00,911.00,14.00,32.00,0.00,972.00,118.00,212.00
CA,CENTRAL UNION HIGH,CA,CENTRAL UNION HIGH,060801000771,2013,Total Enrollment (Secondary Schools),F,5.00,,5.00,0.00,854.00,17.00,38.00,2.00,921.00,52.00,170.00
CA,CENTRAL UNION HIGH,CA,DESERT OASIS HIGH (CONTINUATION),060801000772,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,CENTRAL UNION HIGH,CA,DESERT OASIS HIGH (CONTINUATION),060801000772,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,0.00
CA,CENTRAL UNION HIGH,CA,DESERT OASIS HIGH (CONTINUATION),060801000772,2013,Total Enrollment (Secondary Schools),M,0.00,,0.00,0.00,101.00,0.00,2.00,2.00,105.00,16.00,56.00
CA,CENTRAL UNION HIGH,CA,DESERT OASIS HIGH (CONTINUATION),060801000772,2013,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,59.00,2.00,0.00,0.00,61.00,4.00,26.00
CA,CENTRAL UNION HIGH,CA,SOUTHWEST HIGH,060801004486,2013,Took SAT or ACT during school year,M,0.00,,14.00,2.00,125.00,2.00,38.00,0.00,181.00,2.00,2.00
CA,CENTRAL UNION HIGH,CA,SOUTHWEST HIGH,060801004486,2013,Took SAT or ACT during school year,F,0.00,,20.00,2.00,158.00,2.00,47.00,0.00,229.00,0.00,5.00
CA,CENTRAL UNION HIGH,CA,SOUTHWEST HIGH,060801004486,2013,Total Enrollment (Secondary Schools),M,2.00,,23.00,2.00,950.00,8.00,53.00,2.00,1040.00,121.00,281.00
CA,CENTRAL UNION HIGH,CA,SOUTHWEST HIGH,060801004486,2013,Total Enrollment (Secondary Schools),F,2.00,,23.00,2.00,860.00,8.00,68.00,2.00,965.00,58.00,203.00
CA,CERES UNIFIED,CA,ARGUS HIGH (CONTINUATION),060813000782,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,2.00
CA,CERES UNIFIED,CA,ARGUS HIGH (CONTINUATION),060813000782,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,2.00,0.00,0.00,0.00,2.00,0.00,2.00
CA,CERES UNIFIED,CA,ARGUS HIGH (CONTINUATION),060813000782,2013,Total Enrollment (Secondary Schools),M,0.00,,2.00,2.00,137.00,2.00,32.00,0.00,175.00,22.00,176.00
CA,CERES UNIFIED,CA,ARGUS HIGH (CONTINUATION),060813000782,2013,Total Enrollment (Secondary Schools),F,2.00,,0.00,2.00,62.00,2.00,29.00,2.00,99.00,13.00,95.00
CA,CERES UNIFIED,CA,CERES HIGH,060813000785,2013,Took SAT or ACT during school year,M,2.00,,23.00,2.00,74.00,2.00,20.00,0.00,123.00,5.00,122.00
CA,CERES UNIFIED,CA,CERES HIGH,060813000785,2013,Took SAT or ACT during school year,F,2.00,,8.00,2.00,113.00,2.00,41.00,2.00,170.00,8.00,170.00
CA,CERES UNIFIED,CA,CERES HIGH,060813000785,2013,Total Enrollment (Secondary Schools),M,8.00,,59.00,11.00,530.00,14.00,164.00,2.00,788.00,109.00,773.00
CA,CERES UNIFIED,CA,CERES HIGH,060813000785,2013,Total Enrollment (Secondary Schools),F,5.00,,41.00,11.00,521.00,14.00,200.00,8.00,800.00,67.00,791.00
CA,CERES UNIFIED,CA,ENDEAVOR ALTERNATIVE,060813005472,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,CERES UNIFIED,CA,ENDEAVOR ALTERNATIVE,060813005472,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,CERES UNIFIED,CA,ENDEAVOR ALTERNATIVE,060813005472,2013,Total Enrollment (Secondary Schools),M,2.00,,2.00,2.00,38.00,2.00,14.00,2.00,62.00,16.00,53.00
CA,CERES UNIFIED,CA,ENDEAVOR ALTERNATIVE,060813005472,2013,Total Enrollment (Secondary Schools),F,0.00,,2.00,0.00,50.00,0.00,20.00,0.00,72.00,19.00,71.00
CA,ASPIRE EAST PALO ALTO PHOENIX ACADEMY,CA,Aspire East Palo Alto Phoenix Academy,06CC26200001,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,14.00,0.00,0.00,0.00,14.00,2.00,0.00
CA,ASPIRE EAST PALO ALTO PHOENIX ACADEMY,CA,Aspire East Palo Alto Phoenix Academy,06CC26200001,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,17.00,2.00,0.00,0.00,19.00,2.00,0.00
CA,ASPIRE EAST PALO ALTO PHOENIX ACADEMY,CA,Aspire East Palo Alto Phoenix Academy,06CC26200001,2013,Total Enrollment (Secondary Schools),M,0.00,,2.00,2.00,92.00,5.00,0.00,0.00,101.00,19.00,14.00
CA,ASPIRE EAST PALO ALTO PHOENIX ACADEMY,CA,Aspire East Palo Alto Phoenix Academy,06CC26200001,2013,Total Enrollment (Secondary Schools),F,0.00,,2.00,2.00,95.00,5.00,0.00,0.00,104.00,4.00,5.00
CA,DA VINCI SCIENCE,CA,Da Vinci Science,06CC27000001,2013,Took SAT or ACT during school year,M,2.00,,11.00,2.00,50.00,11.00,20.00,0.00,96.00,5.00,2.00
CA,DA VINCI SCIENCE,CA,Da Vinci Science,06CC27000001,2013,Took SAT or ACT during school year,F,0.00,,8.00,0.00,56.00,11.00,17.00,0.00,92.00,2.00,2.00
CA,DA VINCI SCIENCE,CA,Da Vinci Science,06CC27000001,2013,Total Enrollment (Secondary Schools),M,2.00,,26.00,2.00,155.00,32.00,47.00,17.00,281.00,22.00,5.00
CA,DA VINCI SCIENCE,CA,Da Vinci Science,06CC27000001,2013,Total Enrollment (Secondary Schools),F,2.00,,23.00,0.00,131.00,26.00,35.00,5.00,222.00,10.00,8.00
CA,DA VINCI DESIGN,CA,Da Vinci Design,06CC27100001,2013,Took SAT or ACT during school year,M,0.00,,2.00,0.00,32.00,17.00,11.00,0.00,62.00,8.00,2.00
CA,DA VINCI DESIGN,CA,Da Vinci Design,06CC27100001,2013,Took SAT or ACT during school year,F,0.00,,5.00,2.00,56.00,26.00,29.00,2.00,120.00,5.00,5.00
CA,DA VINCI DESIGN,CA,Da Vinci Design,06CC27100001,2013,Total Enrollment (Secondary Schools),M,0.00,,5.00,2.00,134.00,56.00,41.00,5.00,243.00,43.00,14.00
CA,DA VINCI DESIGN,CA,Da Vinci Design,06CC27100001,2013,Total Enrollment (Secondary Schools),F,0.00,,11.00,2.00,167.00,62.00,56.00,14.00,312.00,16.00,14.00
CA,CRESCENT VIEW WEST CHARTER,CA,Crescent View West Charter,06CC27600001,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,CRESCENT VIEW WEST CHARTER,CA,Crescent View West Charter,06CC27600001,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,CRESCENT VIEW WEST CHARTER,CA,Crescent View West Charter,06CC27600001,2013,Total Enrollment (Secondary Schools),M,14.00,,29.00,2.00,164.00,20.00,74.00,0.00,303.00,25.00,56.00
CA,CRESCENT VIEW WEST CHARTER,CA,Crescent View West Charter,06CC27600001,2013,Total Enrollment (Secondary Schools),F,11.00,,32.00,2.00,194.00,20.00,77.00,2.00,338.00,13.00,68.00
CA,BIG PICTURE HS - FRESNO,CA,Big Picture High School - Fresno,06CC27800001,2013,Took SAT or ACT during school year,M,0.00,,0.00,0.00,2.00,2.00,0.00,0.00,4.00,0.00,2.00
CA,BIG PICTURE HS - FRESNO,CA,Big Picture High School - Fresno,06CC27800001,2013,Took SAT or ACT during school year,F,0.00,,0.00,0.00,2.00,2.00,0.00,0.00,4.00,0.00,5.00
CA,BIG PICTURE HS - FRESNO,CA,Big Picture High School - Fresno,06CC27800001,2013,Total Enrollment (Secondary Schools),M,0.00,,2.00,0.00,47.00,11.00,8.00,0.00,68.00,10.00,14.00
CA,BIG PICTURE HS - FRESNO,CA,Big Picture High School - Fresno,06CC27800001,2013,Total Enrollment (Secondary Schools),F,0.00,,2.00,0.00,41.00,14.00,2.00,0.00,59.00,4.00,17.00
CA,ASPIRE CALIFORNIA COLLEGE PREPARATORY ACADEMY,CA,Aspire California College Preparatory Academy,06CC28600001,2013,Took SAT or ACT during school year,M,0.00,,2.00,0.00,20.00,11.00,0.00,0.00,33.00,0.00,2.00
CA,ASPIRE CALIFORNIA COLLEGE PREPARATORY ACADEMY,CA,Aspire California College Preparatory Academy,06CC28600001,2013,Took SAT or ACT during school year,F,0.00,,5.00,0.00,53.00,23.00,0.00,0.00,81.00,0.00,0.00
CA,ASPIRE CALIFORNIA COLLEGE PREPARATORY ACADEMY,CA,Aspire California College Preparatory Academy,06CC28600001,2013,Total Enrollment (Secondary Schools),M,0.00,,5.00,0.00,71.00,29.00,0.00,0.00,105.00,13.00,11.00
CA,ASPIRE CALIFORNIA COLLEGE PREPARATORY ACADEMY,CA,Aspire California College Preparatory Academy,06CC28600001,2013,Total Enrollment (Secondary Schools),F,0.00,,8.00,0.00,83.00,38.00,2.00,0.00,131.00,10.00,11.00
CA,Capistrano Unified,CA,Dana Hills High,060744000689,2015,Took SAT or ACT during school year,M,0.00,,17.00,0.00,41.00,0.00,221.00,20.00,299.00,11.00,2.00
CA,Capistrano Unified,CA,Dana Hills High,060744000689,2015,Took SAT or ACT during school year,F,0.00,,20.00,0.00,53.00,2.00,263.00,29.00,367.00,2.00,0.00
CA,Capistrano Unified,CA,Dana Hills High,060744000689,2015,Total Enrollment (Secondary Schools),M,8.00,,47.00,2.00,362.00,11.00,869.00,71.00,1370.00,172.00,65.00
CA,Capistrano Unified,CA,Dana Hills High,060744000689,2015,Total Enrollment (Secondary Schools),F,2.00,,56.00,0.00,359.00,11.00,851.00,95.00,1374.00,103.00,26.00
CA,Capistrano Unified,CA,San Clemente High,060744000701,2015,Took SAT or ACT during school year,M,2.00,,11.00,2.00,47.00,2.00,260.00,20.00,344.00,5.00,2.00
CA,Capistrano Unified,CA,San Clemente High,060744000701,2015,Took SAT or ACT during school year,F,2.00,,11.00,2.00,68.00,0.00,278.00,23.00,384.00,5.00,8.00
CA,Capistrano Unified,CA,San Clemente High,060744000701,2015,Total Enrollment (Secondary Schools),M,8.00,,29.00,8.00,398.00,20.00,1076.00,92.00,1631.00,199.00,86.00
CA,Capistrano Unified,CA,San Clemente High,060744000701,2015,Total Enrollment (Secondary Schools),F,2.00,,29.00,2.00,353.00,8.00,962.00,98.00,1454.00,97.00,59.00
CA,Capistrano Unified,CA,Junipero Serra High,060744000703,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00
CA,Capistrano Unified,CA,Junipero Serra High,060744000703,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Capistrano Unified,CA,Junipero Serra High,060744000703,2015,Total Enrollment (Secondary Schools),M,0.00,,2.00,0.00,65.00,0.00,35.00,2.00,104.00,4.00,23.00
CA,Capistrano Unified,CA,Junipero Serra High,060744000703,2015,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,44.00,0.00,17.00,2.00,63.00,7.00,17.00
CA,Capistrano Unified,CA,Aliso Niguel High,060744002328,2015,Took SAT or ACT during school year,M,2.00,,74.00,0.00,29.00,2.00,194.00,32.00,333.00,2.00,2.00
CA,Capistrano Unified,CA,Aliso Niguel High,060744002328,2015,Took SAT or ACT during school year,F,2.00,,74.00,0.00,50.00,2.00,221.00,35.00,384.00,2.00,2.00
CA,Capistrano Unified,CA,Aliso Niguel High,060744002328,2015,Total Enrollment (Secondary Schools),M,2.00,,218.00,2.00,245.00,20.00,932.00,152.00,1571.00,151.00,47.00
CA,Capistrano Unified,CA,Aliso Niguel High,060744002328,2015,Total Enrollment (Secondary Schools),F,2.00,,191.00,2.00,305.00,17.00,899.00,134.00,1550.00,64.00,38.00
CA,Capistrano Unified,CA,Tesoro High,060744008750,2015,Took SAT or ACT during school year,M,2.00,,41.00,0.00,29.00,5.00,200.00,17.00,294.00,5.00,2.00
CA,Capistrano Unified,CA,Tesoro High,060744008750,2015,Took SAT or ACT during school year,F,2.00,,56.00,0.00,29.00,5.00,248.00,26.00,366.00,2.00,0.00
CA,Capistrano Unified,CA,Tesoro High,060744008750,2015,Total Enrollment (Secondary Schools),M,5.00,,119.00,2.00,179.00,32.00,833.00,71.00,1241.00,145.00,20.00
CA,Capistrano Unified,CA,Tesoro High,060744008750,2015,Total Enrollment (Secondary Schools),F,5.00,,137.00,2.00,173.00,14.00,854.00,74.00,1259.00,94.00,11.00
CA,Capistrano Unified,CA,Bridges Community Day,060744010568,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Capistrano Unified,CA,Bridges Community Day,060744010568,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Capistrano Unified,CA,Bridges Community Day,060744010568,2015,Total Enrollment (Secondary Schools),M,0.00,,0.00,0.00,5.00,2.00,2.00,0.00,9.00,7.00,2.00
CA,Capistrano Unified,CA,Bridges Community Day,060744010568,2015,Total Enrollment (Secondary Schools),F,0.00,,0.00,0.00,2.00,0.00,5.00,0.00,7.00,7.00,0.00
CA,Capistrano Unified,CA,San Juan Hills High,060744011854,2015,Took SAT or ACT during school year,M,2.00,,17.00,0.00,41.00,0.00,146.00,20.00,226.00,5.00,0.00
CA,Capistrano Unified,CA,San Juan Hills High,060744011854,2015,Took SAT or ACT during school year,F,2.00,,20.00,2.00,68.00,5.00,200.00,14.00,311.00,2.00,0.00
CA,Capistrano Unified,CA,San Juan Hills High,060744011854,2015,Total Enrollment (Secondary Schools),M,2.00,,47.00,0.00,365.00,8.00,650.00,53.00,1125.00,100.00,62.00
CA,Capistrano Unified,CA,San Juan Hills High,060744011854,2015,Total Enrollment (Secondary Schools),F,2.00,,68.00,2.00,404.00,11.00,743.00,62.00,1292.00,40.00,50.00
CA,Diego Valley Public Charter,CA,Diego Valley Charter,069900999999,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Diego Valley Public Charter,CA,Diego Valley Charter,069900999999,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Diego Valley Public Charter,CA,Diego Valley Charter,069900999999,2015,Total Enrollment (Secondary Schools),M,11.00,,5.00,5.00,131.00,26.00,113.00,17.00,308.00,55.00,68.00
CA,Diego Valley Public Charter,CA,Diego Valley Charter,069900999999,2015,Total Enrollment (Secondary Schools),F,5.00,,5.00,5.00,155.00,26.00,113.00,26.00,335.00,55.00,77.00
CA,Diego Hills Charter School,CA,Diego Hills Charter School,069901399999,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Diego Hills Charter School,CA,Diego Hills Charter School,069901399999,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Diego Hills Charter School,CA,Diego Hills Charter School,069901399999,2015,Total Enrollment (Secondary Schools),M,2.00,,26.00,2.00,314.00,56.00,95.00,44.00,539.00,88.00,86.00
CA,Diego Hills Charter School,CA,Diego Hills Charter School,069901399999,2015,Total Enrollment (Secondary Schools),F,5.00,,17.00,2.00,332.00,56.00,56.00,32.00,500.00,52.00,80.00
CA,ARISE High School,CA,ARISE High,069901699999,2015,Took SAT or ACT during school year,M,0.00,,2.00,0.00,26.00,0.00,0.00,0.00,28.00,2.00,8.00
CA,ARISE High School,CA,ARISE High,069901699999,2015,Took SAT or ACT during school year,F,2.00,,0.00,0.00,47.00,0.00,0.00,0.00,49.00,0.00,17.00
CA,ARISE High School,CA,ARISE High,069901699999,2015,Total Enrollment (Secondary Schools),M,0.00,,2.00,0.00,110.00,2.00,5.00,0.00,119.00,10.00,41.00
CA,ARISE High School,CA,ARISE High,069901699999,2015,Total Enrollment (Secondary Schools),F,2.00,,2.00,0.00,134.00,2.00,2.00,0.00,142.00,4.00,53.00
CA,Civicorps Corpsmember Academy,CA,Civicorps Corpsmember Academy,069901799999,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Civicorps Corpsmember Academy,CA,Civicorps Corpsmember Academy,069901799999,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Civicorps Corpsmember Academy,CA,Civicorps Corpsmember Academy,069901799999,2015,Total Enrollment (Secondary Schools),M,0.00,,8.00,2.00,38.00,77.00,0.00,8.00,133.00,19.00,14.00
CA,Civicorps Corpsmember Academy,CA,Civicorps Corpsmember Academy,069901799999,2015,Total Enrollment (Secondary Schools),F,0.00,,2.00,2.00,23.00,32.00,0.00,8.00,67.00,10.00,8.00
CA,Albert Einstein Academy for Letters Arts and Sciences,CA,Albert Einstein Academy for Letters Arts and Sciences,069906899999,2015,Took SAT or ACT during school year,M,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CA,Albert Einstein Academy for Letters Arts and Sciences,CA,Albert Einstein Academy for Letters Arts and Sciences,069906899999,2015,Took SAT or ACT during school year,F,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
